"id","title","type","description","release_year","age_certification","runtime","genres","production_countries","seasons","imdb_score","imdb_votes"
"tm375912","Ricky Gervais: Humanity","MOVIE","In his first special in seven years, Ricky Gervais slings his trademark snark at celebrity, mortality and a society that takes everything personally.",2018,"R",79,"['comedy']","['GB']",NA,7.9,18523
"tm244317","To the Bone","MOVIE","A young woman dealing with anorexia meets an unconventional doctor who challenges her to face her condition and embrace life.",2017,"",107,"['drama']","['US']",NA,6.8,47025
"ts78382","On My Block","SHOW","A coming of age comedy following a diverse group of teenage friends as they confront the challenges of growing up in gritty inner-city Los Angeles.",2018,"TV-14",29,"['comedy', 'drama']","['US']",4,7.9,15642
"ts86296","Sunderland 'Til I Die","SHOW","This docuseries follows English soccer club Sunderland through the 2017-18 season as they try to bounce back after relegation from the Premier League.",2018,"TV-MA",41,"['documentation', 'sport']","['GB']",2,8.1,7943
"tm292837","The Bar","MOVIE","In downtown Madrid, a series of mysterious gunshots trap a motley assortment of people in a decrepit bar.",2017,"",102,"['horror', 'thriller', 'comedy', 'fantasy', 'european']","['ES']",NA,6.3,25934
"tm414709","Siberia","MOVIE","Lucas, a diamond trader who travels to Saint Petersburg to arrange a sale, discovers that his Russian business partner has left his hotel and gone to a small Siberian village, so Lucas also heads there to try find him.",2018,"R",105,"['thriller', 'european', 'crime', 'romance']","['DE', 'CA', 'US']",NA,4.3,15038
"tm321295","Woodshock","MOVIE","Theresa, a haunted young woman spiraling in the wake of profound loss, is torn between her fractured emotional state and the reality-altering effects of a potent cannabinoid drug.",2017,"R",100,"['thriller', 'horror', 'drama', 'fantasy']","['US']",NA,4.2,1933
"tm328443","Illang: The Wolf Brigade","MOVIE","In 2029, the elite police squad Illang combats a terrorist group opposing reunification of the two Koreas. But another enemy may be lurking nearby.",2018,"R",140,"['thriller', 'drama', 'action', 'scifi']","['KR']",NA,5.9,5073
"tm289181","Newness","MOVIE","In contemporary Los Angeles, two millennials navigating a social media–driven hookup culture begin a relationship that pushes both emotional and physical boundaries.",2017,"",112,"['drama', 'romance']","['US']",NA,6.3,16459
"ts89538","Bitter Daisies","SHOW","While investigating the disappearance of a teen girl in a tight-knit Galician town, a Civil Guard officer uncovers secrets linked to a loss of her own.",2018,"",71,"['drama', 'thriller']","['ES']",2,7.2,3274
"tm370436","The Breaker Upperers","MOVIE","Two women run a business breaking up couples for cash but when one develops a conscience their friendship unravels.",2018,"",82,"['comedy']","['NZ']",NA,5.9,6008
"tm351216","Joan Didion: The Center Will Not Hold","MOVIE","Griffin Dunne’s years-in-the-making documentary portrait of his aunt Joan Didion moves with the spirit of her uncannily lucid writing: the film simultaneously expands and zeroes in, covering a vast stretch of turbulent cultural history with elegance and candor.",2017,"",92,"['documentation']","['US']",NA,7.4,2596
"tm318200","Clive Davis: The Soundtrack of Our Lives","MOVIE","The life and successes of iconic music executive Clive Davis, from his miraculous start at Columbia Records through his trailblazing work at Arista Records and J Records, with a heavy dose of outstanding music sprinkled in between.",2017,"PG-13",123,"['music', 'documentation']","['US']",NA,7.5,950
"ts57464","Life Sentence","SHOW","When Stella finds out her terminal cancer is cured, she's going to have to learn to live with all the choices she's made when she decided to ""live like she was dying"".",2018,"TV-14",42,"['drama', 'comedy']","['US']",1,6.4,3855
"ts228255","Cry Babies Magic Tears","SHOW","Cute little babies with big personalities explore this imaginative world where tears are magical and carry special powers. The tears are triggered by emotions of love or happiness as the babies overcome challenging situations together.",2018,"TV-Y",12,"['animation', 'family']","['FR']",2,4.8,36
"ts58175","She's Gotta Have It","SHOW","Nola Darling struggles to define herself and divide her time among her friends, job and three lovers. A new take on Spike Lee's film, in 10 episodes.",2017,"TV-MA",32,"['comedy']","['US']",2,6.8,4624
"ts77525","The Toys That Made Us","SHOW","The minds behind history's most iconic toy franchises discuss the rise -- and sometimes fall -- of their billion-dollar creations.",2017,"TV-14",45,"['documentation', 'comedy', 'history']","['US']",3,8,5545
"ts84243","Baby","SHOW","Fed up with their families and classmates, two teen girls from a wealthy part of Rome are drawn to the city's underworld and start leading double lives.",2018,"TV-MA",45,"['drama']","['IT']",3,6.8,10990
"ts78231","Unsolved: The Murders of Tupac and The Notorious B.I.G.","SHOW","A chronicle of the two major police investigations by LAPD Detective Greg Kading into the deaths of Tupac and The Notorious B.I.G.",2018,"TV-MA",45,"['crime']","['US']",1,7.8,7651
"ts56594","Disjointed","SHOW","Pot activist Ruth Whitefeather Feldman runs a medical marijuana dispensary while encouraging her loyal patients to chill out and enjoy the high life.",2017,"TV-MA",27,"['comedy']","['US']",2,6.8,9980
"tm370232","We the Animals","MOVIE","Manny, Joel and Jonah tear their way through childhood and push against the volatile love of their parents. As Manny and Joel grow into versions of their father and Ma dreams of escape, Jonah, the youngest, embraces an imagined world all his own.",2018,"R",94,"['drama']","['US']",NA,6.9,4181
"ts57080","Spirit: Riding Free","SHOW","In a small Western town, spunky ex-city girl Lucky forms a tight bond with wild horse Spirit while having adventures with best pals Pru and Abigail.",2017,"TV-Y7",23,"['action', 'animation', 'comedy', 'drama', 'family', 'western', 'documentation']","['US']",11,6.6,993
"tm439484","Welcome Home","MOVIE","A couple try to repair their damaged union in an Italian vacation paradise. Then they discover the owner's intentions.",2018,"R",97,"['thriller', 'horror', 'drama']","['US']",NA,5.2,7387
"tm349800","Unicorn Store","MOVIE","A woman named Kit moves back to her parent's house, where she receives a mysterious invitation that would fulfill her childhood dreams.",2017,"",92,"['fantasy', 'comedy', 'drama']","['US']",NA,5.5,19140
"tm352588","Tau","MOVIE","Held captive in a futuristic smart house, a woman hopes to escape by befriending the A.I. program that controls the house.",2018,"R",97,"['thriller', 'scifi']","['US']",NA,5.8,30611
"tm219258","Brain on Fire","MOVIE","Susannah Cahalan, an up-and-coming journalist at the New York Post becomes plagued by voices in her head and seizures, causing a rapid descent into insanity.",2017,"PG-13",95,"['drama', 'european']","['IE', 'CA']",NA,6.6,21164
"ts81885","The Good Cop","SHOW","Honest cop Tony Jr. gets advice from his unscrupulous father, retired NYPD officer Tony Sr., about everything from his job to his love life.",2018,"TV-PG",49,"['comedy', 'drama', 'crime', 'documentation']","['US']",1,6.9,5620
"tm411415","If I Leave Here Tomorrow: A Film About Lynyrd Skynyrd","MOVIE","The story of Lynyrd Skynyrd; The Greatest American Rock Band Ever. We fly beyond Free Bird to celebrate the life & times of leader Ronnie Van Zant, from boogie-woogie beginnings in Jacksonville’s Shantytown to a tragic end in a Mississippi swamp.",2018,"",94,"['documentation', 'music']","['US']",NA,7.9,1285
"tm406881","Bathtubs Over Broadway","MOVIE","When he started as a comedy writer for the Late Show with David Letterman, Steve Young had few interests and not many friends outside of his day job. But while gathering material for a segment on the show, Steve stumbled onto a few vintage record albums that would change his life forever.",2018,"PG-13",87,"['comedy', 'music', 'documentation']","['US']",NA,7.6,1065
"ts77783","Record of Grancrest War","SHOW","On a continent ruled by chaos, the Lords have the power of a holy seal that can calm the chaos and protect the people. However, before anyone realizes it, the rulers cast aside their creed of purifying the chaos, and instead start to fight each other for each other's holy seals to gain dominion over one another. Siluca, an isolated mage who scorns the Lords for abandoning their creed, and a wandering knight named Theo, who is on a journey to train to one day liberate his hometown, make an everlasting oath to work together to reform this continent dominated by wars and chaos.",2018,"TV-14",24,"['scifi', 'action', 'fantasy', 'war', 'animation']","['JP']",1,7.1,893
"ts79020","Hitler's Circle of Evil","SHOW","Surviving power struggles, betrayals and plots, Hitler's inner circle of Nazi leaders seizes control of Germany and designs its disastrous future.",2018,"TV-14",52,"['documentation', 'war', 'history']","['GB']",1,8,4241
"tm307910","What the Health","MOVIE","Filmmaker Kip Andersen uncovers the secret to preventing and even reversing chronic diseases, and he investigates why the nation's leading health organizations doesn't want people to know about it.",2017,"",97,"['documentation']","['US']",NA,7.4,28911
"ts77799","Rotten","SHOW","This docuseries travels deep into the heart of the food supply chain to reveal unsavory truths and expose hidden forces that shape what we eat.",2018,"TV-MA",56,"['documentation']","['US']",2,7.2,3675
"tm368241","Duck Butter","MOVIE","Dissatisfied with the dishonesty they see in dating, strangers Naima and Sergio make a pact to spend 24 straight hours together in an attempt to fast forward their relationship.",2018,"",94,"['drama', 'comedy', 'romance']","['US']",NA,5.3,3909
"tm321596","The Long Dumb Road","MOVIE","Two guys serendipitously meet at a time when they both find themselves at personal crossroads and decide to embark on an unplanned road trip across the American Southwest.",2018,"R",90,"['comedy']","['US']",NA,6.1,3172
"ts89069","LEGO Friends: Girls on a Mission","SHOW","Meet Andrea, Mia, Emma, Olivia and Stephanie. They're five best friends. And they're on a heroic mission: to save Heartlake City from wily swindlers.",2018,"TV-Y",11,"['animation']","['DK', 'US']",4,7.7,106
"ts76417","Tabula Rasa","SHOW","A psychological thriller about Mie, a young woman with amnesia who is locked up in a secure psychiatric hospital. Mie is visited by Detective Inspector Wolkers who claims she was the last person seen with the vanished Thomas Spectre. As a witness and prime suspect, she appears to be the sole key to this mysterious disappearance. In order to solve the puzzle and find Thomas, Mie has to reconstruct her lost memories and find her way back through the dark labyrinth of her recent past.",2017,"TV-MA",52,"['drama', 'horror', 'thriller', 'european']","['BE']",1,8,10161
"ts86814","Murder Mountain","SHOW","In Humboldt County, California, the big business of legal marijuana brings in visitors from around the world. Some are never seen again.",2018,"TV-MA",49,"['crime', 'documentation']","['US']",1,6.8,3045
"ts85968","Nicky Jam: El Ganador","SHOW","Follow Reggaeton artist Nicky Jam's struggles to overcome drug addiction and rise to international success in this dramatization of his life story.",2018,"",44,"['drama', 'music']","['PR']",1,7.7,1129
"ts76313","Sisters","SHOW","Sisters follows the story of three women who discover that they are sisters. Julia finds out that her Nobel prize winning father secretly used his own sperm in a number of ""In Vitro Fertilisation"" procedures.",2017,"TV-14",36,"['drama', 'comedy']","['AU']",1,7.5,1729
